 0.506	 3.452	-0.114	 0.000	 0.000	 0.000	 0.000	-0.001
-0.470	 0.272	-1.277	 0.000	 0.000	 0.000	 0.000	-0.010
-2.931	 0.564	-1.711	 0.000	 0.000	 0.000	 0.000	-0.001
 0.832	 0.442	-1.022	 0.000	 0.000	 0.000	 0.000	-0.006
 1.981	-2.397	-1.467	 0.000	 0.000	 0.000	 0.000	-0.001
-0.003	 0.002	 2.246	 0.000	 0.000	 0.000	 0.000	-0.008
 1.864	 0.517	-2.916	 0.000	 0.000	 0.000	 0.000	-0.001
 0.391	 1.499	-2.817	 0.000	 0.000	 0.000	 0.000	-0.002
 2.247	 1.927	 0.025	 0.000	 0.000	 0.000	 0.000	-0.008
 0.020	-0.033	-0.140	 0.000	 0.000	 0.000	 0.000	-0.202
-0.955	-0.587	-0.629	 0.000	 0.000	 0.000	 0.000	-0.014
 2.419	 0.740	 0.954	 0.000	 0.000	 0.000	 0.000	-0.006
 1.610	-1.159	-0.624	 0.000	 0.000	 0.000	 0.000	-0.044
 0.033	 0.447	-0.239	 0.000	 0.000	 0.000	 0.000	-0.040
-0.783	-0.970	-1.868	 0.000	 0.000	 0.000	 0.000	-0.017
-0.314	-0.114	-0.116	 0.000	 0.000	 0.000	 0.000	-0.166
-1.111	 0.528	 0.880	 0.000	 0.000	 0.000	 0.000	-0.019
 0.009	-0.026	 0.384	 0.000	 0.000	 0.000	 0.000	-0.352
-0.307	-0.168	-0.706	 0.000	 0.000	 0.000	 0.000	-0.018
 0.088	 0.002	 1.283	 0.000	 0.000	 0.000	 0.000	-0.008
-0.991	-0.184	-0.141	 0.000	 0.000	 0.000	 0.000	-0.016
-1.045	 2.043	 0.424	 0.000	 0.000	 0.000	 0.000	-0.005
 2.705	-0.964	 0.668	 0.000	 0.000	 0.000	 0.000	-0.015
-0.845	 1.339	-0.719	 0.000	 0.000	 0.000	 0.000	-0.023
-0.005	-0.007	-0.018	 0.000	 0.000	 0.000	 0.000	-0.000
 0.771	 0.808	 0.691	 0.000	 0.000	 0.000	 0.000	-0.005
-1.967	 0.931	 1.558	 0.000	 0.000	 0.000	 0.000	-0.003
-0.352	 0.100	 0.323	 0.000	 0.000	 0.000	 0.000	-0.073
 3.057	-1.267	-1.467	 0.000	 0.000	 0.000	 0.000	-0.000
 0.021	-0.028	 0.698	 0.000	 0.000	 0.000	 0.000	-0.023
 0.562	-0.424	-3.066	 0.000	 0.000	 0.000	 0.000	-0.005
 0.385	-0.678	 0.074	 0.000	 0.000	 0.000	 0.000	-0.015
-0.509	-1.209	-2.799	 0.000	 0.000	 0.000	 0.000	-0.008
 0.006	-0.731	 1.648	 0.000	 0.000	 0.000	 0.000	-0.025
-0.073	-0.205	 1.230	 0.000	 0.000	 0.000	 0.000	-0.011
-0.138	 0.698	-0.921	 0.000	 0.000	 0.000	 0.000	-0.015
 1.640	-1.552	 2.704	 0.000	 0.000	 0.000	 0.000	-0.000
-0.158	 0.127	 0.076	 0.000	 0.000	 0.000	 0.000	-0.380
-1.398	 1.226	-2.102	 0.000	 0.000	 0.000	 0.000	-0.005
 1.260	 1.362	-0.376	 0.000	 0.000	 0.000	 0.000	-0.030
 1.321	 2.051	 0.978	 0.000	 0.000	 0.000	 0.000	-0.033
 2.419	-1.837	-1.504	 0.000	 0.000	 0.000	 0.000	-0.001
-0.907	 0.174	-0.707	 0.000	 0.000	 0.000	 0.000	-0.030
-0.481	 0.409	 0.663	 0.000	 0.000	 0.000	 0.000	-0.015
 0.753	 0.313	-3.420	 0.000	 0.000	 0.000	 0.000	-0.000
-0.254	-0.167	 2.931	 0.000	 0.000	 0.000	 0.000	-0.007
-0.612	 0.381	 0.613	 0.000	 0.000	 0.000	 0.000	-0.009
-0.298	 0.430	 0.431	 0.000	 0.000	 0.000	 0.000	-0.042
 1.741	-0.147	-0.020	 0.000	 0.000	 0.000	 0.000	-0.012
 0.708	-2.538	 0.662	 0.000	 0.000	 0.000	 0.000	-0.003
-1.089	 0.145	 1.392	 0.000	 0.000	 0.000	 0.000	-0.019
 0.387	-0.450	-0.838	 0.000	 0.000	 0.000	 0.000	-0.008
-2.916	 1.049	-1.589	 0.000	 0.000	 0.000	 0.000	-0.001
 0.432	-0.054	 1.047	 0.000	 0.000	 0.000	 0.000	-0.010
 1.272	-0.164	 0.781	 0.000	 0.000	 0.000	 0.000	-0.006
-2.703	 2.295	 0.054	 0.000	 0.000	 0.000	 0.000	-0.000
-0.163	 0.262	 0.299	 0.000	 0.000	 0.000	 0.000	-0.410
 0.681	 1.555	 1.669	 0.000	 0.000	 0.000	 0.000	-0.018
-0.042	 0.048	 0.032	 0.000	 0.000	 0.000	 0.000	-0.035
 0.279	-0.795	-0.118	 0.000	 0.000	 0.000	 0.000	-0.016
 0.038	 0.069	-0.306	 0.000	 0.000	 0.000	 0.000	-0.274
-0.647	 0.593	-0.415	 0.000	 0.000	 0.000	 0.000	-0.009
 0.215	 0.237	-0.029	 0.000	 0.000	 0.000	 0.000	-0.318
-0.050	-0.484	-1.160	 0.000	 0.000	 0.000	 0.000	-0.014
 0.335	-0.370	-3.120	 0.000	 0.000	 0.000	 0.000	-0.002
 3.059	 0.819	 0.571	 0.000	 0.000	 0.000	 0.000	-0.001
-0.430	-0.119	 0.330	 0.000	 0.000	 0.000	 0.000	-0.062
 0.591	-0.201	 0.366	 0.000	 0.000	 0.000	 0.000	-0.017
-0.024	 0.238	 0.880	 0.000	 0.000	 0.000	 0.000	-0.018
 1.460	 2.214	-2.217	 0.000	 0.000	 0.000	 0.000	-0.001
 0.048	-1.117	-1.110	 0.000	 0.000	 0.000	 0.000	-0.016
-0.013	-0.063	 0.195	 0.000	 0.000	 0.000	 0.000	-0.343
-0.242	 0.218	 3.353	 0.000	 0.000	 0.000	 0.000	-0.001
-0.469	-0.081	 0.128	 0.000	 0.000	 0.000	 0.000	-0.043
-0.500	 0.629	-0.385	 0.000	 0.000	 0.000	 0.000	-0.009
 1.141	-0.839	 1.897	 0.000	 0.000	 0.000	 0.000	-0.022
 0.147	-0.856	 0.068	 0.000	 0.000	 0.000	 0.000	-0.018
-0.112	 1.517	 2.204	 0.000	 0.000	 0.000	 0.000	-0.005
-0.754	 0.540	-0.353	 0.000	 0.000	 0.000	 0.000	-0.010
-0.785	 1.197	-2.222	 0.000	 0.000	 0.000	 0.000	-0.004
 1.020	 1.932	-2.346	 0.000	 0.000	 0.000	 0.000	-0.002
-0.406	 0.202	 2.365	 0.000	 0.000	 0.000	 0.000	-0.036
-0.129	 0.111	 0.353	 0.000	 0.000	 0.000	 0.000	-0.863
 0.238	 0.999	 2.602	 0.000	 0.000	 0.000	 0.000	-0.006
-0.077	-0.207	 0.474	 0.000	 0.000	 0.000	 0.000	-0.051
 0.238	-0.055	-0.233	 0.000	 0.000	 0.000	 0.000	-0.226
-1.340	 1.387	-2.973	 0.000	 0.000	 0.000	 0.000	-0.000
-0.052	 0.090	-0.120	 0.000	 0.000	 0.000	 0.000	-0.419
 0.134	-0.677	 0.843	 0.000	 0.000	 0.000	 0.000	-0.012
 0.149	-0.009	 0.211	 0.000	 0.000	 0.000	 0.000	-0.263
 0.030	-0.014	 0.068	 0.000	 0.000	 0.000	 0.000	-0.041
 0.921	-1.038	-1.609	 0.000	 0.000	 0.000	 0.000	-0.135
 2.149	-1.514	-0.704	 0.000	 0.000	 0.000	 0.000	-0.006
 0.459	-0.343	-2.856	 0.000	 0.000	 0.000	 0.000	-0.009
 0.713	-2.430	-0.567	 0.000	 0.000	 0.000	 0.000	-0.021
 0.189	 0.671	-0.900	 0.000	 0.000	 0.000	 0.000	-0.009
-1.449	 0.743	-1.895	 0.000	 0.000	 0.000	 0.000	-0.026
-0.155	 0.173	 0.769	 0.000	 0.000	 0.000	 0.000	-0.024
-0.372	-0.412	 0.315	 0.000	 0.000	 0.000	 0.000	-0.051
-0.108	-0.160	-0.208	 0.000	 0.000	 0.000	 0.000	-0.095
-0.863	 0.607	-2.316	 0.000	 0.000	 0.000	 0.000	-0.086
 0.395	 0.029	-0.810	 0.000	 0.000	 0.000	 0.000	-0.012
 1.141	 1.848	-1.117	 0.000	 0.000	 0.000	 0.000	-0.016
-1.015	 0.893	 0.329	 0.000	 0.000	 0.000	 0.000	-0.009
 1.656	 1.900	-0.739	 0.000	 0.000	 0.000	 0.000	-0.132
-0.015	-0.009	-0.996	 0.000	 0.000	 0.000	 0.000	-0.009
 0.233	 0.379	 1.938	 0.000	 0.000	 0.000	 0.000	-0.049
 1.535	-1.118	-1.287	 0.000	 0.000	 0.000	 0.000	-0.016
 0.706	 1.561	 0.435	 0.000	 0.000	 0.000	 0.000	-0.019
 0.742	-0.555	-2.460	 0.000	 0.000	 0.000	 0.000	-0.009
 1.547	 1.590	-2.233	 0.000	 0.000	 0.000	 0.000	-0.004
 0.753	-0.070	-1.255	 0.000	 0.000	 0.000	 0.000	-0.005
-1.666	 1.475	-1.728	 0.000	 0.000	 0.000	 0.000	-0.005
-0.798	 1.714	 2.384	 0.000	 0.000	 0.000	 0.000	-0.005
-0.164	-0.337	-1.228	 0.000	 0.000	 0.000	 0.000	-0.011
-0.117	 0.097	-1.075	 0.000	 0.000	 0.000	 0.000	-0.012
-2.212	 0.035	 1.475	 0.000	 0.000	 0.000	 0.000	-0.003
 0.923	-0.486	-3.240	 0.000	 0.000	 0.000	 0.000	-0.001
 1.880	-0.432	-1.803	 0.000	 0.000	 0.000	 0.000	-0.007
 0.275	-1.953	 2.213	 0.000	 0.000	 0.000	 0.000	-0.003
 0.051	 0.120	-2.463	 0.000	 0.000	 0.000	 0.000	-0.024
-2.108	-1.878	 0.125	 0.000	 0.000	 0.000	 0.000	-0.004
-1.171	-0.060	 0.234	 0.000	 0.000	 0.000	 0.000	-0.027
 0.277	-0.120	-0.652	 0.000	 0.000	 0.000	 0.000	-0.013
 0.040	-1.176	-2.838	 0.000	 0.000	 0.000	 0.000	-0.006
-0.052	-0.023	-0.090	 0.000	 0.000	 0.000	 0.000	-0.076
 1.064	 1.166	-0.613	 0.000	 0.000	 0.000	 0.000	-0.016
 0.075	-0.048	-0.033	 0.000	 0.000	 0.000	 0.000	-0.043
-0.427	-0.554	 0.133	 0.000	 0.000	 0.000	 0.000	-0.018
 0.333	-0.210	-1.107	 0.000	 0.000	 0.000	 0.000	-0.016
 0.036	 0.038	-0.080	 0.000	 0.000	 0.000	 0.000	-0.057
 3.261	-0.130	 1.353	 0.000	 0.000	 0.000	 0.000	-0.000
 1.752	-2.044	 1.116	 0.000	 0.000	 0.000	 0.000	-0.006
-1.503	 1.568	 1.171	 0.000	 0.000	 0.000	 0.000	-0.013
 1.535	-1.433	-0.433	 0.000	 0.000	 0.000	 0.000	-0.042
-2.025	-0.584	-0.529	 0.000	 0.000	 0.000	 0.000	-0.011
-2.484	 0.242	-1.689	 0.000	 0.000	 0.000	 0.000	-0.003
 0.612	-0.948	-2.378	 0.000	 0.000	 0.000	 0.000	-0.007
 0.727	 0.196	 0.171	 0.000	 0.000	 0.000	 0.000	-0.012
 0.846	-1.912	 1.237	 0.000	 0.000	 0.000	 0.000	-0.122
-0.218	-0.432	-2.617	 0.000	 0.000	 0.000	 0.000	-0.004
 0.483	-0.073	 0.067	 0.000	 0.000	 0.000	 0.000	-0.022
-1.154	-1.827	 0.125	 0.000	 0.000	 0.000	 0.000	-0.013
 1.229	 0.078	 1.500	 0.000	 0.000	 0.000	 0.000	-0.021
-0.767	 1.436	-0.499	 0.000	 0.000	 0.000	 0.000	-0.035
-2.875	-1.332	 0.238	 0.000	 0.000	 0.000	 0.000	-0.002
-0.610	-0.636	 0.101	 0.000	 0.000	 0.000	 0.000	-0.016
-0.030	 0.842	 1.773	 0.000	 0.000	 0.000	 0.000	-0.041
 0.027	 0.037	-0.139	 0.000	 0.000	 0.000	 0.000	-0.356
-0.095	-0.539	 0.757	 0.000	 0.000	 0.000	 0.000	-0.013
-0.017	 0.011	-0.062	 0.000	 0.000	 0.000	 0.000	-0.020
-0.121	 0.176	-0.205	 0.000	 0.000	 0.000	 0.000	-0.242
-1.831	 0.600	-2.335	 0.000	 0.000	 0.000	 0.000	-0.004
-2.619	 2.231	-0.624	 0.000	 0.000	 0.000	 0.000	-0.001
-0.461	 0.689	-3.416	 0.000	 0.000	 0.000	 0.000	-0.001
 0.248	-0.196	 1.083	 0.000	 0.000	 0.000	 0.000	-0.010
 2.307	-2.090	-1.469	 0.000	 0.000	 0.000	 0.000	-0.001
-0.001	 0.000	-0.144	 0.000	 0.000	 0.000	 0.000	-0.130
-0.458	 0.275	-1.767	 0.000	 0.000	 0.000	 0.000	-0.128
 0.227	 0.524	-2.893	 0.000	 0.000	 0.000	 0.000	-0.007
 0.577	 3.158	 0.113	 0.000	 0.000	 0.000	 0.000	-0.002
 0.963	-0.943	-1.070	 0.000	 0.000	 0.000	 0.000	-0.022
 0.823	-0.285	-0.763	 0.000	 0.000	 0.000	 0.000	-0.012
-0.116	 0.065	 0.433	 0.000	 0.000	 0.000	 0.000	-0.122
 2.472	 0.607	 1.095	 0.000	 0.000	 0.000	 0.000	-0.007
-0.607	-0.094	-1.253	 0.000	 0.000	 0.000	 0.000	-0.010
